row_id,F_3_0,F_3_1,F_3_2,F_3_3,F_3_4,F_3_5,F_3_6,F_3_7,F_3_8,F_3_9,F_3_10,F_3_11,F_3_12,F_3_13,F_3_14,F_3_15,F_3_16,F_3_17,F_3_18,F_3_19,F_3_20,F_3_21,F_3_22,F_3_23,F_3_24
275,-1.065034,-0.178024,1.702737,1.423618,-1.524108,-0.147805,1.352443,0.584314,-0.672787,-0.907977,2.481338,1.300558,-0.144605,-0.736422,0.17604,0.789839,2.565269,0.378632,0.15497,0.759206,2.983246,0.399782,0.03595,0.632179,0.848436
282,-1.78624,0.008824,-1.344785,-0.802389,1.110418,0.265987,-0.335105,0.017613,0.053491,0.935164,1.371732,-0.807962,-0.126466,-0.855232,1.907241,3.798555,-1.90005,-1.421415,-1.349588,0.346848,1.279993,-0.282781,-1.277538,-0.672728,0.358163
284,-1.187131,-1.240735,-0.035933,0.953957,0.920563,0.983111,-0.511132,-1.164587,-2.822176,-2.217106,-1.278697,0.076566,-0.133893,1.083344,0.151898,0.905166,0.653108,1.020867,0.965141,-0.780042,0.659749,-0.281932,-0.119576,-1.666222,-0.716241
295,1.7846,0.191614,-0.483486,-0.747061,-0.360127,0.437079,-0.550816,-0.982154,-0.079424,-0.088135,1.269758,-0.666967,-1.471852,0.138066,-0.740518,-0.274731,0.037829,0.179243,0.397858,1.141909,1.448707,0.019156,-1.315531,-0.399911,-0.170645
296,-2.430798,-0.865912,-1.646668,0.159178,0.494337,1.196267,-1.245841,0.5692,0.143059,0.990914,0.567057,-0.154656,-1.150606,-1.239046,-1.560583,0.416774,-0.898927,1.146451,0.07878338352269183,0.049725,-0.075029,-0.051894848143883815,-0.852475,0.538875,-0.305403
300,-0.04845608654432542,0.774003,1.251236,0.53626,1.385275,0.134422,-0.04784,0.088761,1.38601,-0.796576,-0.834828,0.173941,-0.114405,0.191315,0.180509,0.978843,-0.809154,-2.532401,1.007287,0.099843,-1.231299,-0.105573,-0.667334,0.393731,0.063829
302,-1.02982,0.687065,-1.059857,-1.824716,0.20152,-0.729177,-1.330448,-0.46535,0.846962,-1.217565,-0.594382,3.312551,-0.660772,0.821894,0.330935,-0.004193,0.229884,-0.290283,-0.737988,-0.002495,-0.065943,-1.165613,-2.06865,0.111909,-1.406314
307,-2.038326,-0.430742,1.668405,-1.949061,0.09261,-2.118408,-0.106648,0.375326,-0.161645,-0.762721,-0.738274,1.668941,1.035859,0.26457,0.269009,-0.320439,-1.010391,0.092054,-0.176909,0.671954,-0.814523,0.028105,-0.191365,0.891909,0.373714
317,1.853552,0.57144,1.15364,-0.263351,-0.473877,-1.160568,-0.108055,-0.22347,0.024154209839821125,-0.053538,-0.131454,0.476224,-0.153799,1.28671,2.531544,0.125039,-2.326081,0.018313833206802858,1.426368,-0.98038,0.064554,0.634099,0.309591,-0.86375,-0.376223
318,0.011493,0.956751,-1.429393,-1.013764,-0.314323,0.60963,-2.082425,-1.084131,-0.897082,0.43156,1.521623,0.883587,0.701033,-0.131263,-2.189569,0.966744,0.526846,-0.691073,0.243736,0.008506,1.536615,0.206705,-0.926904,0.004938,-1.042351
319,-0.514627,1.177462,1.443664,-0.062799,-0.462728,1.321023,0.257721,-0.016183,-0.510307,1.315799,-1.698177,2.042496,-0.273564,-1.720096,0.594399,-1.089721,1.458007,0.196227,-0.626383,0.715341,-0.199635,-0.118579,-0.519515,-0.085748,-0.056959
321,0.755407,-0.284979,-0.983518,0.827868,0.649288,0.659257,-1.170136,-0.6674,-0.765336,0.409324,0.968192,0.689065,-0.72659,-0.740251,0.934828,1.073278,-0.558286,0.71668,-0.05311008264378244,-0.001865,1.563829,-0.065258,-0.195534,-0.749881,0.800026
322,0.75025,1.510972,-0.419223,-0.112554,1.078982,0.011907,0.173907,-1.260724,-0.684795,0.013374,2.500782,-0.176755,0.622433,0.159031,-0.814141,2.255393,-0.330243,-1.192377,1.059084,1.288481,-1.412868,0.458541,0.182867,-0.462433,0.266099
323,1.950666,0.208554,-0.434572,-1.884629,-0.457254,0.271017,0.38563,-0.242253,0.846209,-0.034244,-0.88064,-0.205563,-0.297781,-3.168631,0.360515,-0.105569,3.03374,0.111631,0.844468,0.500508,-1.145645,0.805546,0.084528,0.230695,0.132982
327,0.381075,1.444177,-1.826785,-1.955165,-0.0020482069418179074,-0.839922,-1.311626,0.776316,-0.053064,-0.325192,0.46631,0.74293,-1.182744,-0.367862,-1.214993,1.176873,0.553974,1.377655,-0.40298,-0.089221,0.800558,0.281841,1.396212,-0.929007,1.108761
329,-1.020477,-0.798775,-0.95687,0.186759,1.830007,-0.288048,-1.413734,1.866585,0.628796,-0.040674774305940097,-0.333602,1.328749,-0.0865,0.129336,1.44254,-1.822482,-0.558993,-0.373884,0.524504,-0.337671,1.220634,-0.043678,2.26968,-0.589634,-0.768624
332,-1.167875,0.56084,0.428549,0.213309,0.931082,-0.340863,0.088715,0.681742,-0.707649,-1.911585,-0.107593,-0.212403,0.733685,0.800833,0.364321,-0.915074,-0.02376332224865904,-0.690322,1.27235,-0.081327,1.995278,-1.078542,0.916715,-0.246304,-1.469967
334,-0.337796,1.995961,2.332683,-1.489055,0.045879425352994725,-0.134533,0.895985,-1.479188,1.023674,-0.655247,-0.133654,1.133844,-0.203928,-1.383426,-0.300997,-0.610804,0.850833,-2.155337,-2.903772,-0.305276,-0.431506,1.136395,-0.666171,1.11253,-0.661866
339,0.474911,0.964912,0.321222,-0.876491,0.531628,1.30536,0.147621,0.22649,-0.163755,-2.882272,-0.873441,1.328541,-0.462189,-0.062374,0.245953,-4.04375,-0.576775,-0.418594,-0.877504,-0.061727,-0.543102,0.837075,0.918692,-0.123212,-0.612302
340,-1.336945,-0.32018,0.028778,-0.551794,-0.866371,0.018108568968353046,-0.74162,0.02725924874377087,-1.962677,0.798785,-1.630249,0.994614,0.045883,1.686444,-0.184031,0.861245,-1.139436,0.194139,1.156971,0.023045,1.770886,-0.182252,0.664288,2.180129,0.591386
342,-1.275368,-0.243091,0.740721,0.314538,0.764207,0.844291,0.583855,0.67116,-2.329131,0.197427,0.565992,-0.759466,0.40318,-0.225018,0.931696,-0.401475,1.427038,0.964445,-1.167916,0.017685,0.685804,0.252805,-0.266566,-0.809416,1.182928
343,1.017798,1.026111,0.415742,0.335495,-0.904525,-0.725777,0.986514,-1.34832,0.137112,0.704955,0.22383,2.241944,-1.670477,-0.07037965406002976,0.592342,0.61616,-0.221628,0.730795,-0.270427,-0.838538,-0.78442,-0.06617,-0.383459,0.400726,-0.925762
346,-0.495698,0.59204,1.229067,-0.035203,-1.021809,-1.124291,1.107434,1.715137,-0.160885,2.382137,0.243622,-0.462557,1.22601,-0.787038,-1.633243,-1.427711,0.942285,0.055313,1.906954,-0.077777,-1.656555,-0.479038,-0.51256,0.54524,-0.211015
349,0.248699,-0.357272,-0.899188,0.790371,-0.117298,2.102796,2.651374,-0.189458,-0.27514,-1.044441,-0.0026829020733840393,1.299393,-1.370375,0.307536,-0.626979,0.236059,-0.899694,0.896723,0.421082,-1.091096,-0.688045,0.364965,0.033276,0.410671,0.578053
352,-0.534204,-0.510488,-0.335254,1.651756,0.483648,1.259199,-0.112625,0.377597,0.070513,1.005583,1.384109,0.27133,0.038705,0.281248,-0.06309,1.465978,1.572831,0.010022,1.32022,0.312016,0.293829,0.755258,-0.501454,2.147839,-0.02954345893289018
353,-0.045675,0.268967,2.389008,2.27601,-2.409014,2.04834,-0.593122,-0.865444,1.484905,0.263178,0.398401,0.503699,0.29077,0.280119,0.97243,-0.187737,0.019056,0.942978,0.826945,0.021704,1.40698,0.676187,-0.227326,0.414521,-0.543232
355,0.168889,-0.48716,0.46112,-1.784604,-2.006252,-0.222279,-0.356323,0.045038,1.448851,0.187765,1.383817,0.818908,2.153802,0.864353,-1.050261,0.144816,-1.372692,-0.316702,-0.553609,0.870763,0.0318967770444377,-0.698149,-0.837286,-0.761656,0.23576
356,0.148102,0.411047,1.169807,1.152089,1.285376,-1.677824,0.183317,0.314471,0.630214,-1.226093,0.060783,1.358689,-2.070786,-2.790192,-2.600718,0.04325091096950647,2.024544,1.207675,0.659732,0.462046,-0.318672,-0.975103,2.043207,0.853214,-2.206155
357,-0.738455,-1.526913,0.651258,0.084161,1.942898,-0.400446,-0.285636,-0.458805,-0.046184,-0.07076321589956294,0.775584,1.141617,-1.088543,0.767736,0.433933,0.718382,-0.531604,0.121998,1.23107,0.06982,-1.633874,-0.749865,1.896054,1.203681,0.310886
360,-0.713162,-0.04343422906356316,0.136456,0.246634,1.66565,-0.331632,0.199736,-0.173244,0.847374,-0.996217,-1.554662,0.189886,-0.012235,0.181857,-0.910394,-0.472286,-0.064121,0.684152,-0.761007,1.105819,0.042253,0.668627,-0.088641,1.302161,0.204948
361,0.329151,1.609997,-1.420416,-0.967818,0.677713,1.456608,-0.245235,-0.410512,-1.981883,1.416386,0.100327,0.077714,0.543848,0.484251,2.224052,0.053603,-0.884242,-1.27167,-0.107689,0.558422,1.896464,-0.410232,1.06123,0.151032,-1.300173
364,0.240391,0.420876,0.630348,0.48581,-0.467458,-1.14748,-0.44692,1.011432,2.149817,0.87802,-0.470972,0.16633,0.06708,-1.83738,1.318048,0.90825,1.46039,0.232462,-0.098363,0.507629,1.223448,-1.613262,0.976162,0.342314,0.664635
366,-0.910357,-0.470765,1.193095,0.110983,0.175951,0.092382,-0.274689,-2.261091,1.720459,-0.164119,1.927405,-0.265122,-0.55532,0.576952,-0.836513,-1.048782,0.516439,-2.271036,0.141741,-1.193521,1.395845,-0.90378,-1.175206,-0.737249,0.964684
367,0.50299,-0.083449,-0.702657,-0.272094,0.393904,-1.257601,-2.443304,1.471141,0.21954,-0.361698,-2.091788,-0.043674,0.153246,0.736162,-0.154383,-0.705877,0.832504,1.459193,0.332643,0.183835,0.225659,0.993696,-1.520286,0.734855,-1.530042
368,0.36624,0.151197,2.438694,0.958229,-1.478327,2.250706,0.298086,0.559875,0.854797,-0.188064,1.585715,-1.167056,1.164932,-0.416268,0.662419,-0.155425,-2.215342,1.768422,-1.29081,0.789386,-1.109261,0.431974,-0.972802,0.37975,-0.077272
370,-1.002771,-0.341067,1.036806,0.913669,1.332684,0.591149,-1.676875,0.793097,-0.344328,1.054699,1.047181,1.261397,0.147424,1.076737,-0.49609,0.334334,-0.432614,1.020328,0.708725,-2.523177,-0.144267,0.457366,-0.608645,-2.163107,1.319405
372,-0.991426,1.642213,0.999963,-0.664489,0.778143,0.362169,0.888543,-0.73803,-2.498327,-0.63297,-1.043557,-1.063568,-0.728125,-0.404339,-1.797929,0.10069106763672189,-0.84647,-0.871762,1.872646,-0.049695,0.701634,0.075334,0.520363,0.424056,-1.146807
375,0.104135,0.038674,1.099935,-0.253067,1.77809,0.775012,1.346626,-0.701382,-0.888266,0.474729,-0.776609,-0.554828,0.0929274196136443,-1.308385,0.87706,0.778838,1.439186,0.115484,0.192236,0.040869,1.675293,0.173946,0.219332,0.110815,0.479865
376,0.732542,2.587565,-0.930227,0.246087,1.278525,0.178876,-0.135674,-1.700792,1.480213,-1.586399,-1.2367,0.02079855158070632,-1.101194,0.737294,0.350076,-1.73312,-1.387546,1.133035,0.198753,-0.307737,0.187187,-0.027064,-0.229504,-0.232784,0.93878
377,0.894627,0.362027,-0.571918,0.82863,0.04394,1.739603,-1.532867,-1.842332,0.711068,-0.332021,-0.855391,0.795301,-0.775971,2.371153,0.736525,-0.386114,0.885942,0.771827,1.144735,0.182448,-0.676493,0.146879,-1.114345,0.125211,-1.007085
378,-0.414167,1.876819,-1.182891,0.699191,0.94676,0.708164,-0.919914,-1.129322,1.040319,2.216075,0.250915,1.09653,0.703562,-0.958418,0.074535,1.592236,0.739039,-0.082883,0.917179,0.438041,1.029299,-0.6044,0.57363,-0.086226,1.699312
380,0.838121,-0.899179,-1.129475,0.818279,-1.450346,-0.039257,0.426858,0.360003,-1.979328,1.482991,0.795711,-1.181267,1.931504,-1.422093,-0.273465,1.362243,0.152045,0.763,-0.155383,1.317128,0.671007,0.935395,0.908834,-0.043964,-1.245086
381,1.009447,-2.090979,1.576788,1.52803,1.216908,0.520344,0.618855,-0.513541,-0.226807,0.212194,-1.283945,1.095773,1.633247,0.953524,1.296833,2.211494,0.251719,0.023173,0.005651,0.220797,0.290953,0.564081,-0.402188,-1.39921,-1.202371
384,-0.019602,0.876739,-0.918098,-0.572701,-0.236551,-0.432881,0.873136,-0.191522,0.207839,0.782229,-1.074741,-1.681716,-1.973678,0.812148,0.01113147814487319,-0.792243,-0.184312,1.239887,-1.607127,0.873256,0.056572,0.615749,0.934882,0.414279,0.899923
389,0.499113,-0.616034,-1.268335,-0.446122,-0.659703,-0.230359,1.335081,0.325242,-0.618815,0.213781,-1.577572,-0.787623,-0.373207,1.881666,-0.130781,1.227834,-0.169199,-1.443472,0.720962,-0.575399,-1.784367,-0.534957,0.110865,-0.819943,-0.127169
391,-0.656304,-0.715976,0.448831,-1.87718,-0.942105,-0.637077,-0.696249,1.051093,0.784432,1.289059,0.692166,1.275897,-2.220856,-0.134281,-0.538163,1.468775,0.989771,0.095422,-0.068152,1.037287,0.308102,-0.147896,1.701808,-1.133969,0.535147
392,-0.203914,0.353459,-0.157154,0.628517,-0.535642,-0.119023,0.68777,0.857387,0.561375,-0.394146,-0.930413,0.137038,0.0010914441857126902,-1.744386,-0.48494,0.962321,0.462849,2.358817,-1.484911,-0.812912,1.363785,0.087509,0.379929,-1.026053,1.398127
399,-0.505384,-0.52188,-0.127634,-1.914657,0.076473,-1.507068,0.891362,0.693164,0.154045,-1.19535,-0.359358,0.001550770041393586,-0.255856,0.992661,0.050421,0.07827909776472897,-0.698052,-0.329548,1.3369,-0.356729,0.391111,-0.092368,0.406974,1.169574,0.07117
400,-0.965285,-1.330144,-1.223766,-2.500387,-1.291433,-0.439604,-0.585605,0.722887,0.443843,-1.433413,-1.084176,1.32949,-0.456439,1.285639,-1.342165,-0.380972,0.511669,1.583244,-1.365265,-0.4018,1.703036,-0.710177,-0.908344,-1.133315,0.519589
402,0.304634,-0.77929,-0.112725,0.207778,0.207242,0.342648,2.258884,-2.016029,-0.148943,-0.036416,-0.595579,-2.274461,1.620115,-1.127441,-0.273884,1.544287,1.284387,-0.209097,-0.282964,0.028822,-1.461089,0.084782,-0.937709,-1.136519,-0.222504
405,-1.22921,-0.022435,-0.259291,-0.997598,0.091952,0.86559,-0.870033,1.197988,0.032655,-0.990622,0.805623,-0.211556,0.24792,0.454588,-1.138755,1.736675,-0.08007,-0.997658,0.324333,-0.775756,0.365858,0.378742,0.913589,0.033077,-1.160697
406,-0.858269,-0.727907,-1.282436,0.234055,1.69485,0.583006,0.690979,0.161712,-0.832417,0.29397,-0.616591,-0.831138,1.611148,-0.729993,1.81875,-0.721913,-0.466554,-0.481554,0.341344,-0.892067,1.093487,-0.334643,-0.398354,1.156218,-0.769475
410,0.73118,0.99787,1.172987,-0.420723,-0.83403,-2.523049,1.27218,0.784118,-1.309816,-0.313513,1.483825,-0.382882,-0.24425,0.774253,0.70552,2.287636,0.301259,0.140765,-1.112051,0.378917,-1.534853,-0.30431,-1.269886,-0.765376,0.182483
411,0.501907,-0.058953,0.650502,-0.437615,-0.387108,-1.038292,0.513892,-0.655662,0.946132,-0.163838,-0.253707,-0.147374,0.863647,0.045521,0.07750580989130264,0.107766,-0.457368,0.368467,-1.02185,-0.161494,-1.096533,-0.627262,-0.781531,0.050167,-0.508238
413,-1.574059,0.140227,0.560519,0.103649,-1.02488,-0.954856,2.02296,0.444303,-0.428133,-0.846516,-0.534405,-0.81199,-0.172747,0.366715,0.687236,0.260507,-0.704917,-0.916851,1.541777,0.16815,0.151581,-0.143213,-0.472974,-0.969485,-0.031231785138161182
414,-0.003069217084853832,1.709434,0.103839,-0.697544,-1.269235,-0.712509,0.80505,-1.888481,0.543469,0.493112,0.641937,2.186375,0.950778,-0.06654348395664014,2.409718,-2.15456,-0.507873,-1.086356,0.694848,0.601995,0.224747,0.484478,-0.425667,-0.532568,2.961311
415,-0.001008407047999195,-1.597256,0.225244,-0.440477,0.617041,-0.496637,1.561384,-0.013412,-0.47985,0.443455,-0.64076,-1.525641,-0.585421,0.02007,0.253452,1.278267,0.475236,0.453598,-0.428841,0.109486,0.028601,-1.926716,0.539151,0.402277,2.020944
417,-1.618909,0.821191,1.223102,0.037185,-0.992467,2.461181,0.251165,0.542427,0.671885,-0.477566,-0.171263,-1.600233,-0.890667,-1.886817,-0.160776,-0.230506,1.074393,0.65853,0.086614,0.867233,-0.351951,0.200764,-0.831458,0.762036,-0.585096
420,1.30355,-0.099412,-0.772403,-1.421213,-0.161757,-0.628223,0.73982,-0.94497,-0.002298,1.236918,-1.212091,1.729724,-0.264308,-0.244254,0.556576,0.684987,0.275232,-0.727279,-0.069297,1.215788,-0.02195,-0.370585,-1.660598,-0.768093,0.836322
422,-0.810893,0.698043,-1.446472,0.950099,0.303562,1.196733,-1.633169,1.986692,0.812135,1.10434,1.690129,-1.029879,0.456167,-1.4435,1.473959,-0.416694,0.240726,1.071336,2.242301,-0.005733,-0.006454,0.466082,-0.117142,0.089828,1.532729
423,0.03745,0.157749,0.143145,1.299811,0.308766,1.658307,-1.409566,0.129669,-0.001482,1.008917,-0.629995,-0.891326,0.01503,-0.34164,0.990222,0.072486,-0.159481,-0.166356,-1.227378,0.24106,2.110567,0.450015,1.164659,0.134749,0.775124
425,1.018713,-1.855217,-1.592425,-1.793649,-0.646091,-0.502731,1.137733,1.132418,0.321125,-0.05879,-1.165927,-0.918021,-1.628441,-0.1153,-1.281249,0.766572,-1.046019,1.686464,-0.67405,0.336595,-0.050783,-0.280759,0.577042,-2.32271,-0.75808
437,0.838994,-2.116658,-0.059335,0.1694,0.575739,0.897711,-0.489312,0.194072,-0.418858,1.814902,0.329496,-2.86929,0.525074,0.865678,-0.302449,-1.020837,0.373395,1.190138,0.491885,0.348286,1.10915,0.378493,1.538625,0.485449,0.474158
439,0.112204,-1.006041,-0.826282,-0.544554,-0.693562,1.12003,-0.860833,-0.306791,-1.808708,-0.092549,1.338591,-1.784628,-1.547002,-1.401038,1.621238,-0.319745,0.487758,-0.410688,0.994114,1.003531,-2.12059,-0.893223,1.076048,-1.255548,-1.760972
440,0.879089,0.750183,0.39916,-0.843306,-1.187163,-0.636979,-0.003431,-0.926101,0.250386,-0.496044,-0.148315,0.437613,-0.210002,-0.89305,-0.594449,-1.433457,-1.901394,0.948027,-0.576166,0.710662,0.619065,-0.09801062370473476,-0.959192,1.911447,-0.462146
443,-0.194141,-0.004532,-0.580009,1.994566,2.426847,0.008263461797165082,1.229871,-1.073573,0.645499,0.212387,0.19341,0.175639,0.686756,-1.887813,1.060287,0.061496,-0.019834,-0.791122,-0.645142,-1.22739,1.311252,0.18621,0.388409,1.402579,-0.241451
445,-0.400965,-1.048484,-1.27842,-0.52032,-1.371474,-1.389451,-0.495333,-0.341254,0.397426,0.115756,-0.301148,-0.515504,-0.681847,0.569533,1.761769,1.065547,-0.362787,-0.109712,2.018233,0.218595,0.205569,-0.282087,-1.227967,-0.350122,-0.528341
448,0.034218220061885844,0.072699,-0.706343,-1.353122,1.07094,-0.258394,0.395538,0.047942,0.781889,-1.737629,-0.176857,0.261971,0.664454,-0.929406,-0.189225,0.622152,0.709626,-2.646802,-0.491093,-1.228754,-0.17353,0.151658,0.825328,0.026086,-0.10410137151692006
452,-2.121518,-0.824144,-0.928746,-0.697618,-0.759323,-2.807162,-0.339183,-0.824916,1.824587,-0.826794,-0.294779,1.315963,-1.527392,0.475347,-0.004483261690478155,2.256343,0.90259,0.455443,1.489197,0.140212,0.801408,-0.768324,0.020012,2.023024,-1.209572
454,0.856946,-2.431385,0.165147,0.644712,-0.053019,-0.297782,-0.388925,1.024183,-0.247087,-1.500124,0.935815,-1.321032,-0.366258,0.971204,0.50612,0.390671,-0.58704,-1.000189,-0.075646,1.064902,-0.931664,-1.229879,0.891398,0.88677,0.920368
460,-0.247543,-1.692547,1.329265,0.149814,0.784536,0.583877,1.402953,1.370452,1.490106,-1.19932,-0.932587,0.441699,-0.103236,1.737501,0.265778,-0.447297,0.244748,-0.12313,-0.843372,0.355153,-0.403122,-0.027254,-1.035981,-0.36036,-1.177291
463,-1.015616,0.428815,-2.203415,0.224467,-0.820101,0.450138,0.655789,0.15236,0.044357,0.210962,0.222037,0.096373,-0.105649,0.247986,-0.683878,0.844395,-0.067939,0.858172,-2.231094,-0.710056,-0.238692,-0.437374,-0.766285,0.141854,1.987953
466,0.44481,-0.584667,1.267727,-0.63419,-0.452951,0.433507,0.405733,-1.174642,-0.631075,0.908142,-0.70276,1.99694,1.467809,1.860732,-0.533915,1.406788,1.855541,-1.471819,-1.203571,-0.082312,-1.453714,-0.959619,0.013586208236613783,-1.087937,0.147564
469,0.010102,0.497683,-0.124968,-1.377207,1.017045,-0.272294,0.719503,0.665637,1.099505,-0.372777,0.917914,-0.007493338313882657,-0.494806,0.615869,1.196346,0.636883,0.596438,-1.320957,-2.3429,-0.746055,-1.249913,-1.152098,0.305168,-0.016814,0.803844
472,-0.834724,1.796724,0.879919,-0.274103,0.631245,-1.225826,0.428073,0.285359,-0.651645,0.34373,-0.486122,-0.070674,0.446703,-0.673323,0.711718,-0.433216,0.817095,-1.332273,0.004347,0.132009,2.653997,0.584576,1.720987,-0.765423,1.959147
477,-0.342272,0.693429,-0.79978,0.41774,0.140253,0.831217,0.110596,1.335681,1.402787,-0.366271,-0.076621,-0.025911,-0.588276,0.023597,0.977828,-0.226279,0.74687,2.11925,0.691036,0.523881,0.743385,-1.012876,-0.881376,-2.127141,-0.264364
481,0.534197,0.344734,0.505674,-0.853504,-1.965871,1.210068,0.284163,-0.962236,0.395471,-0.237401,1.239465,0.248693,-0.181889,1.225009,0.183215,-1.712997,1.988004,0.729253,0.481717,0.617651,0.912389,0.176475,0.73973,-0.210462,-1.304991
483,0.432758,1.228549,1.347242,3.049033,-0.502663,0.844079,-2.136849,-0.078426,0.566408,-0.156845,-1.057162,-0.171886,0.10930444040105204,1.417014,-0.825538,-1.869694,-0.51764,-0.135713,-1.526441,-0.131284,0.581335,-0.795636,-0.178666,0.450661,-0.257914
489,1.086699,0.403764,0.376058,-1.227608,1.098073,-0.460851,-0.281957,-0.019337,0.701574,-0.6916,-0.260591,0.962807,0.652223,1.115107,-0.180645,0.183691,0.536886,0.596677,0.788701,0.117964,-0.636593,0.15853,1.288653,0.377905,0.307663
490,-0.466782,-2.359695,-1.078606,0.379669,-0.762257,-1.068197,1.001918,0.168297,0.597231,0.170205,-0.831643,-0.420559,-0.41805,-1.145619,0.5689,-0.950279,-0.844303,1.320153,2.791818,0.099992,-3.113777,0.809626,0.421801,-0.534868,-0.546524
491,0.50875,1.060609,-0.015753488193937862,0.097984,-0.274288,-1.077022,-0.030145231642227963,-0.84851,-0.14379,-0.519135,0.266164,1.028768,0.583824,0.138864,-0.912225,2.20821,0.649571,-1.373787,-0.189689,0.458916,-0.132357,-0.209775,-0.113032,-0.388737,0.264185
493,-1.574429,-0.174657,0.879546,-0.893334,0.416081,-0.287223,-1.558738,1.024153,-2.166601,-2.815907,2.313391,0.171323,1.731072,-0.197878,-0.163775,-1.681283,0.405305,0.425085,1.765009,0.042826,1.855425,0.283828,0.518869,-0.315992,-0.229247
495,-0.374581,-0.53958,0.310813,0.767063,0.505733,-1.002525,-0.532552,0.67497,2.287222,0.181073,1.818031,0.24173,0.042941,-1.697042,0.022742,1.704234,-0.496553,-2.254926,0.335252,0.745061,-0.074405,0.60585,-1.05413,-0.248649,0.222233
498,0.505077,-1.116528,-0.164375,0.115327,0.295399,-0.201012,-0.307364,2.068045,-1.096727,0.768757,0.245534,1.541824,1.530104,0.253742,-1.783161,-0.10125,0.49353,0.667284,0.196875,0.126063,0.08302,-0.300402,-1.105448,-0.910443,1.096183
499,1.606603,0.601582,1.582963,-0.057462,-0.978003,-0.125949,0.704012,1.297947,-1.45788,0.405074,-0.443668,0.616353,-1.033586,-0.744849,0.727899,0.05568,-1.263155,-0.56177,-0.494822,0.56479,-0.917902,0.186206,0.034142,-0.006738,1.512253
501,-0.624259,-0.025213,-0.333608,-0.952404,-0.549681,-0.76943,1.119231,0.238967,-0.801677,0.701761,0.129274,0.66685,1.216712,-0.181801,0.653879,-0.201618,0.631086,0.034116,-0.116698,0.429556,0.237634,-1.164632,-0.078087,1.087059,-0.179744
506,0.510208,-0.979102,1.40297,1.9892,-1.618927,1.649069,-1.839627,-1.716643,0.419579,-0.970442,0.750527,0.87913,0.355367,0.295882,1.029483,-0.256356,0.895581,-1.250451,0.453267,-0.726226,2.282028,-0.987506,-1.501605,-0.001744,-0.343477
